OWNER,CONSTRAINT_NAME,CONSTRAINT_TYPE,TABLE_NAME,STATUS,VALIDATED,DEFERRABLE,DEFERRED,R_OWNER,R_CONSTRAINT_NAME,DELETE_RULE,BAD,INVALID,GENERATED,SEARCH_CONDITION_VC
CTXSYS,DR$FEAT_KEY,P,DR$FEATURE_USED,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C007002,P,DR$IDX_DICTIONARIES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,DRC$IDX_COLSPEC,U,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$IDX_KEY,P,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006908,C,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IDX_ID"" IS NOT NULL"
CTXSYS,SYS_C006909,C,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IDX_OWNER#"" IS NOT NULL"
CTXSYS,SYS_C006910,C,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IDX_NAME"" IS NOT NULL"
CTXSYS,SYS_C006911,C,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IDX_TABLE_OWNER#"" IS NOT NULL"
CTXSYS,SYS_C006912,C,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IDX_TABLE#"" IS NOT NULL"
CTXSYS,SYS_C006913,C,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IDX_TEXT_NAME"" IS NOT NULL"
CTXSYS,SYS_C006914,C,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IDX_TEXT_TYPE"" IS NOT NULL"
CTXSYS,SYS_C006915,C,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IDX_STATUS"" IS NOT NULL"
CTXSYS,SYS_C006916,C,DR$INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IDX_TYPE"" IS NOT NULL"
CTXSYS,SYS_IOT_TOP_64717,P,DR$INDEX_CDI_COLUMN,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,DRC$IXO_KEY,P,DR$INDEX_OBJECT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$IXP_KEY,P,DR$INDEX_PARTITION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006919,C,DR$INDEX_PARTITION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IXP_ID"" IS NOT NULL"
CTXSYS,SYS_C006920,C,DR$INDEX_PARTITION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IXP_NAME"" IS NOT NULL"
CTXSYS,SYS_C006921,C,DR$INDEX_PARTITION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IXP_IDX_ID"" IS NOT NULL"
CTXSYS,SYS_C006922,C,DR$INDEX_PARTITION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IXP_TABLE_PARTITION#"" IS NOT NULL"
CTXSYS,SYS_C006923,C,DR$INDEX_PARTITION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IXP_STATUS"" IS NOT NULL"
CTXSYS,DRC$IXS_KEY,P,DR$INDEX_SET,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$IXS_NAME,U,DR$INDEX_SET,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006970,C,DR$INDEX_SET,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IXS_OWNER#"" IS NOT NULL"
CTXSYS,SYS_C006971,C,DR$INDEX_SET,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IXS_NAME"" IS NOT NULL"
CTXSYS,DRC$IXX_KEY,P,DR$INDEX_SET_INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006974,C,DR$INDEX_SET_INDEX,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IXX_COLLIST"" IS NOT NULL"
CTXSYS,SYS_C006925,C,DR$INDEX_VALUE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IXV_VALUE"" IS NOT NULL"
CTXSYS,SYS_C006990,P,DR$NVTAB,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,DRC$OBJ_KEY,P,DR$OBJECT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$OBJ_NAME,U,DR$OBJECT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$OAT_KEY,P,DR$OBJECT_ATTRIBUTE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$OAT_NAME,U,DR$OBJECT_ATTRIBUTE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006982,C,DR$ONLINE_PENDING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ONL_CID"" IS NOT NULL"
CTXSYS,SYS_C006983,C,DR$ONLINE_PENDING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ONL_ROWID"" IS NOT NULL"
CTXSYS,SYS_IOT_TOP_64692,P,DR$ONLINE_PENDING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_IOT_TOP_64699,P,DR$PARALLEL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_IOT_TOP_64618,P,DR$PARAMETER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006976,C,DR$PENDING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PND_CID"" IS NOT NULL"
CTXSYS,SYS_C006977,C,DR$PENDING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PND_PID"" IS NOT NULL"
CTXSYS,SYS_C006978,C,DR$PENDING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PND_ROWID"" IS NOT NULL"
CTXSYS,SYS_IOT_TOP_64688,P,DR$PENDING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,DRC$PRE_KEY,P,DR$PREFERENCE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$PRE_NAME,U,DR$PREFERENCE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$PRV_KEY,P,DR$PREFERENCE_VALUE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$SDU_KEY,P,DR$SDATA_UPDATE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$SEC_KEY,P,DR$SECTION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006952,C,DR$SECTION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SEC_NAME"" IS NOT NULL"
CTXSYS,SYS_IOT_TOP_64673,P,DR$SECTION_ATTRIBUTE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,DRC$SGP_KEY,P,DR$SECTION_GROUP,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DRC$SGP_UNIQE,U,DR$SECTION_GROUP,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006947,C,DR$SECTION_GROUP,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SGP_OWNER#"" IS NOT NULL"
CTXSYS,SYS_C006948,C,DR$SECTION_GROUP,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SGP_NAME"" IS NOT NULL"
CTXSYS,DRC$SGA_UNIQE,U,DR$SECTION_GROUP_ATTRIBUTE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006927,C,DR$SQE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SQE_OWNER#"" IS NOT NULL"
CTXSYS,SYS_C006928,C,DR$SQE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SQE_NAME"" IS NOT NULL"
CTXSYS,SYS_C006929,C,DR$SQE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SQE_QUERY"" IS NOT NULL"
CTXSYS,SYS_IOT_TOP_64647,P,DR$SQE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006988,P,DR$STATS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,DR_STOPLIST_PK,P,DR$STOPLIST,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,DR_STOPLIST_UNIQ,U,DR$STOPLIST,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006955,C,DR$STOPLIST,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SPL_OWNER#"" IS NOT NULL"
CTXSYS,SYS_C006956,C,DR$STOPLIST,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SPL_NAME"" IS NOT NULL"
CTXSYS,SYS_C006957,C,DR$STOPLIST,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SPL_COUNT"" IS NOT NULL"
CTXSYS,SYS_C006958,C,DR$STOPLIST,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SPL_TYPE"" IS NOT NULL"
CTXSYS,SYS_C006961,C,DR$STOPWORD,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SPW_SPL_ID"" IS NOT NULL"
CTXSYS,SYS_C006962,C,DR$STOPWORD,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SPW_TYPE"" IS NOT NULL"
CTXSYS,SYS_C006963,C,DR$STOPWORD,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SPW_LANGUAGE"" IS NOT NULL"
CTXSYS,SYS_C006964,C,DR$STOPWORD,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SPW_WORD"" IS NOT NULL"
CTXSYS,SYS_IOT_TOP_64678,P,DR$STOPWORD,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,DRC$SLX_KEY,P,DR$SUB_LEXER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006966,C,DR$SUB_LEXER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SLX_PRE_ID"" IS NOT NULL"
CTXSYS,SYS_C006967,C,DR$SUB_LEXER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SLX_LANGUAGE"" IS NOT NULL"
CTXSYS,SYS_C006968,C,DR$SUB_LEXER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SLX_SUB_PRE_ID"" IS NOT NULL"
CTXSYS,SYS_C006931,C,DR$THS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""THS_NAME"" IS NOT NULL"
CTXSYS,SYS_C006932,C,DR$THS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""THS_OWNER#"" IS NOT NULL"
CTXSYS,SYS_C006933,C,DR$THS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""THS_CASE"" IS NOT NULL"
CTXSYS,SYS_C006934,C,DR$THS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"ths_case IN ('Y','N')"
CTXSYS,SYS_C006935,P,DR$THS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006936,U,DR$THS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006944,C,DR$THS_BT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""THB_TYPE"" IS NOT NULL"
CTXSYS,SYS_C006945,R,DR$THS_BT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,CTXSYS,SYS_C006938,CASCADE,,,GENERATED NAME,
CTXSYS,SYS_C006946,R,DR$THS_BT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,CTXSYS,SYS_C006938,CASCADE,,,GENERATED NAME,
CTXSYS,SYS_C006940,C,DR$THS_FPHRASE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""THF_PHRASE"" IS NOT NULL"
CTXSYS,SYS_C006941,C,DR$THS_FPHRASE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""THF_TYPE"" IS NOT NULL"
CTXSYS,SYS_C006943,R,DR$THS_FPHRASE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,CTXSYS,SYS_C006938,CASCADE,,,GENERATED NAME,
CTXSYS,SYS_IOT_TOP_64659,P,DR$THS_FPHRASE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006937,C,DR$THS_PHRASE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""THP_PHRASE"" IS NOT NULL"
CTXSYS,SYS_C006938,P,DR$THS_PHRASE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006939,R,DR$THS_PHRASE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,CTXSYS,SYS_C006935,CASCADE,,,GENERATED NAME,
CTXSYS,SYS_IOT_TOP_64739,P,DR$TREE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,DRC$UNX_KEY,P,DR$UNINDEXED,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
CTXSYS,SYS_C006998,P,DR$USER_EXTRACT_ENTDICT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006994,P,DR$USER_EXTRACT_RULE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006996,U,DR$USER_EXTRACT_STOP_ENTITY,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006997,P,DR$USER_EXTRACT_TKDICT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006995,P,DR$USER_EXTRACT_TYPE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006996,V,DRV$DELETE2,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006995,V,DRV$ONLINE_PENDING,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006993,V,DRV$PENDING,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006998,V,DRV$SDATA_UPDATE2,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C007004,V,DRV$TREE,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006997,V,DRV$UNINDEXED2,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C007003,V,DRV$USER_EXTRACT_ENTDICT,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006999,V,DRV$USER_EXTRACT_RULE,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C007001,V,DRV$USER_EXTRACT_STOP_ENTITY,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C007002,V,DRV$USER_EXTRACT_TKDICT,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C007000,V,DRV$USER_EXTRACT_TYPE,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006994,V,DRV$WAITING,ENABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
CTXSYS,SYS_C006980,C,DR$WAITING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""WTG_CID"" IS NOT NULL"
CTXSYS,SYS_IOT_TOP_64690,P,DR$WAITING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
DBSFWUSER,SYS_C003641,C,ACL$_OBJ,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
DBSFWUSER,SYS_C003642,C,ACL$_OBJ,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ID"" IS NOT NULL"
DBSFWUSER,SYS_C003643,U,ACL$_OBJ,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
DBSFWUSER,SYS_C003636,C,EXADIRECT_ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SERVICE_NAME"" IS NOT NULL"
DBSFWUSER,SYS_C003637,C,EXADIRECT_ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""VM_UUID"" IS NOT NULL"
DBSFWUSER,SYS_C003638,U,EXADIRECT_ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
DBSFWUSER,SYS_C003639,C,IP_ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SERVICE_NAME"" IS NOT NULL"
DBSFWUSER,SYS_C003640,U,IP_ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
DBSNMP,BSLN_BASELINES_PK2,P,BSLN_BASELINES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
DBSNMP,BSLN_BASELINES_UK2,U,BSLN_BASELINES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
DBSNMP,SYS_C006348,C,BSLN_BASELINES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DBID"" IS NOT NULL"
DBSNMP,SYS_C006349,C,BSLN_BASELINES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INSTANCE_NAME"" IS NOT NULL"
DBSNMP,SYS_C006350,C,BSLN_BASELINES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BASELINE_ID"" IS NOT NULL"
DBSNMP,SYS_C006351,C,BSLN_BASELINES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BSLN_GUID"" IS NOT NULL"
DBSNMP,SYS_C006352,C,BSLN_BASELINES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""AUTO_TIMEGROUP"" IS NOT NULL"
DBSNMP,SYS_C006353,C,BSLN_BASELINES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STATUS"" IS NOT NULL"
DBSNMP,BSLN_METRIC_DEFAULTS_PK,P,BSLN_METRIC_DEFAULTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
DBSNMP,SYS_C006340,C,BSLN_METRIC_DEFAULTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""METRIC_ID"" IS NOT NULL"
DBSNMP,SYS_C006341,C,BSLN_METRIC_DEFAULTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STATUS"" IS NOT NULL"
DBSNMP,SYS_C006342,C,BSLN_METRIC_DEFAULTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CATEGORY"" IS NOT NULL"
DBSNMP,BSLN_STATISTICS_FK,R,BSLN_STATISTICS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,DBSNMP,BSLN_BASELINES_PK2,CASCADE,,,USER NAME,
DBSNMP,BSLN_STATISTICS_PK1,P,BSLN_STATISTICS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
DBSNMP,SYS_C006356,C,BSLN_STATISTICS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BSLN_GUID"" IS NOT NULL"
DBSNMP,SYS_C006357,C,BSLN_STATISTICS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""METRIC_ID"" IS NOT NULL"
DBSNMP,SYS_C006358,C,BSLN_STATISTICS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COMPUTE_DATE"" IS NOT NULL"
DBSNMP,SYS_C006359,C,BSLN_STATISTICS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TIMEGROUPING"" IS NOT NULL"
DBSNMP,SYS_C006360,C,BSLN_STATISTICS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TIMEGROUP"" IS NOT NULL"
DBSNMP,SYS_C006361,C,BSLN_STATISTICS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SAMPLE_COUNT"" IS NOT NULL"
DBSNMP,BSLN_THRESHOLDS_FK,R,BSLN_THRESHOLD_PARAMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,DBSNMP,BSLN_BASELINES_PK2,CASCADE,,,USER NAME,
DBSNMP,BSLN_THRESHOLDS_PK1,P,BSLN_THRESHOLD_PARAMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
DBSNMP,SYS_C006364,C,BSLN_THRESHOLD_PARAMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BSLN_GUID"" IS NOT NULL"
DBSNMP,SYS_C006365,C,BSLN_THRESHOLD_PARAMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""METRIC_ID"" IS NOT NULL"
DBSNMP,SYS_C006366,C,BSLN_THRESHOLD_PARAMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""THRESHOLD_METHOD"" IS NOT NULL"
DBSNMP,SYS_C006367,C,BSLN_THRESHOLD_PARAMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NUM_OCCURRENCES"" IS NOT NULL"
DBSNMP,SYS_C006368,C,BSLN_THRESHOLD_PARAMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ADAPTIVE"" IS NOT NULL"
DBSNMP,SYS_C006369,C,BSLN_THRESHOLD_PARAMS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IN_EFFECT"" IS NOT NULL"
DBSNMP,BSLN_TIMEGROUPS_PK,P,BSLN_TIMEGROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
DBSNMP,SYS_C006344,C,BSLN_TIMEGROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""HOUR"" IS NOT NULL"
DBSNMP,SYS_C006345,C,BSLN_TIMEGROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INTRADAY"" IS NOT NULL"
DBSNMP,SYS_C006346,C,BSLN_TIMEGROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""EXTRADAY"" IS NOT NULL"
